carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2,price,volume,median_carat_by_color
-0.0378470223556909,-0.5231053253391859,-1.0996719906799668,0.239663654786172,0.1974164171860429,0.157669597466201,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3036,0.007459906815582561,0.9
-0.2066209544495647,1.0823582329960524,-0.2046050914713865,-0.1258365659554474,-0.0915189128354915,0.0159647790426392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3037,0.0001838571918401839,0.53
-1.0082971318954643,1.0823582329960524,-0.6521385410756766,-1.240166507240872,-1.212237768676595,-1.1176737683458546,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,561,-1.6802846786481203,0.53
-1.0082971318954643,-0.8721191423685858,0.2429283581329035,-1.177764030528888,-1.1509484562477843,-1.231037623084704,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6687277475996922,0.53
-0.8395231998015908,1.3615692866195763,0.6904618077371937,-0.9727273213323704,-0.9145468225938014,-0.8059231678140184,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,561,-0.7169530225933086,0.7
-1.0082971318954643,0.5239361257490143,1.1379952573414838,-1.2579957863014386,-1.185970920492819,-1.1601852138729227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.7309341771357285,0.7
-1.0082971318954643,-0.2438942717156667,-0.6521385410756766,-1.2134225886500216,-1.1772153044315603,-1.2026966593999917,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.7180036396435032,0.53
-1.0082971318954643,-1.3607384862097478,0.6904618077371937,-1.115361553816904,-1.0633922956351989,-1.2026966593999917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.426478678221457,0.7
-1.0082971318954643,-0.7325136155568238,0.6904618077371937,-1.1866786700591714,-1.142192840186526,-1.2168671412423475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,561,-1.6493610477516358,0.9
-1.0082971318954643,-1.081527432586224,-0.2046050914713865,-1.1688493909986049,-1.1246816080640083,-1.231037623084704,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6183016396588632,0.7
-1.0082971318954643,1.0823582329960524,-1.5472054402842568,-1.2223372281803049,-1.1772153044315603,-1.089332804661142,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.5674998970242948,0.7
-1.0082971318954643,0.9427527061842952,-0.2046050914713865,-1.240166507240872,-1.1947265365540771,-1.1176737683458546,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.6560123322487503,0.7
-1.0082971318954643,-0.2438942717156667,-1.0996719906799668,-1.1866786700591714,-1.11592599200275,-1.1601852138729227,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.5363701322572751,1.0
-1.0082971318954643,-1.3607384862097478,-0.2046050914713865,-1.1599347514683216,-1.11592599200275,-1.24520810492706,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6117990373435542,0.7
-1.0082971318954643,-0.0344859814980237,-0.2046050914713865,-1.2045079491197386,-1.1684596883703011,-1.1743556957152792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.652810498788841,0.7
-1.0082971318954643,0.3843305989372522,0.2429283581329035,-1.240166507240872,-1.1772153044315603,-1.1601852138729227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.693804272842033,0.9
-1.0082971318954643,0.8729499427784143,-0.2046050914713865,-1.2579957863014386,-1.212237768676595,-1.146014732030567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.7476610119186122,0.7
-1.0082971318954643,0.1051195453137332,0.2429283581329035,-1.2223372281803049,-1.142192840186526,-1.1601852138729227,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6197865885635312,0.7
-1.0082971318954643,0.9427527061842952,-0.2046050914713865,-1.2758250653620058,-1.212237768676595,-1.146014732030567,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.77243020131024,0.7
-1.0082971318954643,0.8729499427784143,-0.2046050914713865,-1.2134225886500216,-1.1772153044315603,-1.1035032865034986,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.5763099096969115,0.9
-1.0082971318954643,0.0353167819078522,-0.2046050914713865,-1.2134225886500216,-1.1684596883703011,-1.1743556957152792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6650430538494678,0.9
-1.0082971318954643,-0.0344859814980237,0.2429283581329035,-1.2134225886500216,-1.1597040723090428,-1.1743556957152792,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.6525663908973174,0.7
-1.0082971318954643,-0.0344859814980237,0.2429283581329035,-1.2045079491197386,-1.1334372241252668,-1.1601852138729227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.58392446999671,0.7
-1.0082971318954643,-1.151330195992105,1.1379952573414838,-1.1688493909986049,-1.1071703759414917,-1.231037623084704,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,561,-1.5931047702043193,0.9
-1.0082971318954643,0.0353167819078522,-1.0996719906799668,-1.177764030528888,-1.1509484562477843,-1.146014732030567,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.5534753338451357,0.7
-1.0082971318954643,-0.0344859814980237,1.1379952573414838,-1.2579957863014386,-1.1684596883703011,-1.2026966593999917,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.7678647037975261,0.9
-1.0082971318954643,1.1521609964019333,-1.0996719906799668,-1.2312518677105888,-1.203482152615336,-1.1035032865034986,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,561,-1.6351597466558285,0.9
-1.0082971318954643,0.5937388891548953,0.2429283581329035,-1.2134225886500216,-1.1772153044315603,-1.1318442501882104,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.6167938325387943,0.53
-1.0082971318954643,0.3843305989372522,0.2429283581329035,-1.2223372281803049,-1.1597040723090428,-1.146014732030567,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.624532565980965,0.7
-1.0082971318954643,-0.1042887449039047,-0.2046050914713865,-1.1955933095894553,-1.1597040723090428,-1.1743556957152792,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,561,-1.628284605124563,0.7
-1.0082971318954643,0.1051195453137332,-1.0996719906799668,-1.1866786700591714,-1.1509484562477843,-1.146014732030567,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.565233778033822,0.53
-1.0082971318954643,-1.081527432586224,-0.6521385410756766,-1.1510201119380377,-1.0896591438189738,-1.2026966593999917,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,561,-1.5084457106775846,0.7
-0.1644274714260963,0.3145278355313762,0.2429283581329035,-0.0099462520617633,0.0135484798996119,0.0443057427273515,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3037,-5.970491079183036e-06,0.7
-0.0800405053791593,-0.2438942717156667,-0.2046050914713865,0.1059440618319207,0.1273714886959739,0.0868171882544204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3038,0.0011715330921174202,0.7
-0.2066209544495647,-0.1740915083097858,-0.6521385410756766,-0.0188608915920465,-0.0039627522229049,-0.026546666484429,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3038,-1.9841254637655017e-06,0.9
-0.143330729914362,0.3145278355313762,-0.6521385410756766,0.0257123060593703,0.0485709441446464,0.0726467064120639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3038,9.072636353519802e-05,0.9
-0.2066209544495647,-0.5231053253391859,0.6904618077371937,-0.0545194497131801,-0.0302296004066809,-0.0973990756962096,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3039,-0.00016052353151001383,0.53
-0.2066209544495647,2.1992024474901384,0.6904618077371937,-0.1525804845462978,-0.126541377080526,0.1151581519391328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3039,0.0022234441897153122,0.9
-0.0589437638674251,0.2447250721254952,0.2429283581329035,0.0970294223016375,0.1361271047572323,0.1434991156238452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3040,0.0018953842958201544,0.9
0.257507358808588,-0.1740915083097858,0.6904618077371937,0.4803589221038234,0.4163068187175084,0.4269087524709683,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3040,0.08537180125918761,0.53
-0.143330729914362,0.0353167819078522,-0.2046050914713865,0.0435415851199375,0.0660821762671633,0.058476224569708,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3041,0.00016825496853122403,0.7
-0.1855242129378305,0.6635416525607762,-0.2046050914713865,-0.0634340892434633,-0.0302296004066809,0.0301352608849957,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3041,5.7786989637418386e-05,0.7
-0.1855242129378305,-0.0344859814980237,-1.0996719906799668,-0.0010316125314793,0.0310597120221288,0.0159647790426392,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3041,-5.115368749287929e-07,0.53
0.0254432021795117,-1.6399495398332669,-0.6521385410756766,0.2129197361953216,0.3287506581049225,0.0726467064120639,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3042,0.0050850880789129515,1.0
-0.1855242129378305,0.5239361257490143,-0.2046050914713865,-0.0010316125314793,-0.0302296004066809,0.0443057427273515,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3042,1.3816849811303754e-06,0.7
-0.1644274714260963,-0.9419219057744668,0.2429283581329035,0.0346269455896535,0.0748377923284225,-0.0548876301691414,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3043,-0.0001422360333178508,0.7
0.0254432021795117,0.1051195453137332,0.6904618077371937,0.2129197361953216,0.1886608011247845,0.2143515248356258,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3043,0.008610416728111272,0.7
0.0254432021795117,-0.3136970351215478,-0.6521385410756766,0.4803589221038234,0.433818050840026,0.4127382706286124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3043,0.08600985598563528,1.0
-0.0589437638674251,-1.5003440130215049,1.1379952573414838,0.1950904571347552,0.2061720332473013,0.0159647790426392,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3044,0.0006421384751760545,0.7
0.0676366852029799,0.2447250721254952,-0.2046050914713865,0.2664075733770225,0.1886608011247845,0.2568629703626947,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3044,0.012910104017425135,0.7
-0.1855242129378305,0.3145278355313762,-1.0996719906799668,-0.0456048101828969,0.0047928638383535,0.0301352608849957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3045,-6.586894373198966e-06,0.7
-0.1855242129378305,-0.3834997985274238,-0.2046050914713865,-0.0010316125314793,0.0310597120221288,-0.026546666484429,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3045,8.505973541477115e-07,1.0
-0.0378470223556909,0.4541333623431333,0.2429283581329035,0.0881147827713543,0.109860256573457,0.157669597466201,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3045,0.0015262909977964434,0.7
-0.1855242129378305,0.7333444159666523,-0.6521385410756766,-0.0545194497131801,-0.0302296004066809,0.0443057427273515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3045,7.302034683523542e-05,0.7
-0.1644274714260963,-1.081527432586224,1.1379952573414838,0.0257123060593703,0.0660821762671633,-0.0832285938538538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3045,-0.00014141579628801476,0.7
0.7216356720667403,-1.081527432586224,-0.2046050914713865,0.9617494567391268,0.8540876217804394,0.752829834845161,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3045,0.6183882078367061,0.7
-0.1011372468908936,-0.6627108521509478,-0.6521385410756766,0.1594318990136216,0.1361271047572323,0.0726467064120639,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3045,0.0015766516740282417,0.7
-0.1011372468908936,-1.4305412496156238,2.033062156550064,0.1416026199530543,0.179905185063526,-0.0123761846420731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3046,-0.0003152838674689333,0.53
-0.2066209544495647,-0.4533025619333048,1.5855287069457735,-0.0545194497131801,-0.0389852164679394,-0.0973990756962096,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3046,-0.00020701711368744787,0.53
-0.0167502808439566,-0.1740915083097858,0.2429283581329035,0.186175817604472,0.2061720332473013,0.1718400793085575,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3047,0.006595952024104875,1.11
-0.143330729914362,2.9670328449548142,-1.5472054402842568,-0.1525804845462978,-0.0652520646517154,0.2285220066779823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3047,0.0022752088929472625,0.53
0.2364106172968537,-1.151330195992105,2.033062156550064,0.4536150035129738,0.40755120265625,0.2710334522050506,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3047,0.05010631755485632,0.53
0.2364106172968537,0.7333444159666523,0.6904618077371937,0.3644686082101393,0.3375062741661809,0.4410792343133248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3047,0.05425735157322835,0.7
0.2786041003203222,0.3843305989372522,-0.2046050914713865,0.4357857244524066,0.40755120265625,0.4694201979980372,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3047,0.08337137243517367,0.7
0.0465399436912457,1.5011748134313334,-0.2493584364318161,0.1059440618319207,0.1623939529410084,0.3135448977321188,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3048,0.0053944380607280394,0.53
-0.1011372468908936,0.0353167819078522,-0.2046050914713865,0.0435415851199375,0.0660821762671633,0.058476224569708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3048,0.00016825496853122403,0.7
-0.1644274714260963,-2.128568883674424,0.6904618077371937,0.186175817604472,0.1273714886959739,-0.0973990756962096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3048,-0.0023096721095540854,0.7
-0.1644274714260963,0.0353167819078522,-0.6521385410756766,-0.0277755311223297,0.0223040959608703,0.0159647790426392,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3048,-9.890310115484904e-06,1.0
-0.1644274714260963,-2.686990990921467,1.1379952573414838,0.2129197361953216,0.15363833687975,-0.1399105212232785,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3048,-0.004576841695621615,0.7
-0.1644274714260963,0.9427527061842952,-0.6521385410756766,-0.0277755311223297,-0.0740076807129739,0.058476224569708,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3048,0.00012020388154042674,0.53
0.2153138757851195,0.5937388891548953,-1.0996719906799668,0.3555539686798561,0.3287506581049225,0.4127382706286124,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3048,0.04824439911355381,0.9
-0.1644274714260963,-0.8721191423685858,-0.2046050914713865,0.1416026199530543,0.1011046405121978,0.0159647790426392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3048,0.00022856266452924784,0.7
-0.1644274714260963,0.5937388891548953,-1.5472054402842568,0.0435415851199375,-0.0127183682841641,0.0868171882544204,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3048,-4.807744151780615e-05,0.53
-0.1011372468908936,-0.2438942717156667,-1.0996719906799668,0.0613708641805039,0.109860256573457,0.058476224569708,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3049,0.00039425950561767516,0.53
-0.2910079204965014,-0.1042887449039047,-0.2046050914713865,-0.0812633683040305,-0.1440526092030429,-0.125740039380922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3049,-0.0014719380787791387,1.11
0.0676366852029799,0.1051195453137332,-1.994738889888547,0.3109807710284393,0.2674613456761119,0.2993744158897629,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3049,0.02490056748134676,0.53
-0.3753948865434383,-2.547385464109705,2.480595606154354,-0.1258365659554474,-0.0652520646517154,-0.3808087125433334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3050,-0.003126856796281633,0.53
0.0043464606677775,0.9427527061842952,-0.6521385410756766,0.177261178074188,0.0835934083896809,0.2426924885203382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3050,0.0035961847863305602,0.53
-0.0800405053791593,-0.3136970351215478,-1.0996719906799668,0.1237733408924879,0.1711495690022668,0.1151581519391328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3050,0.002439481955752738,0.53
-0.0800405053791593,-0.2438942717156667,-1.0996719906799668,0.0792001432410711,0.1448827208184915,0.0868171882544204,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3050,0.0009962039892211006,0.53
0.0465399436912457,0.0353167819078522,-0.6521385410756766,0.1950904571347552,0.223683265369819,0.2143515248356258,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3050,0.009353972691967551,0.53
0.0254432021795117,0.2447250721254952,-0.2046050914713865,0.2129197361953216,0.15363833687975,0.2143515248356258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3050,0.007012003013141055,0.53
0.46847477392593,0.9427527061842952,1.1379952573414838,0.5160174802249571,0.5826635238814225,0.6678069437910232,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3051,0.20078588319862087,0.9
-0.2910079204965014,-0.8721191423685858,0.6904618077371937,-0.0366901706526129,0.0047928638383535,-0.1115695575385661,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3051,1.9619617386215823e-05,0.9
-0.2066209544495647,0.5239361257490143,-1.0996719906799668,-0.0723487287737465,-0.0214739843454225,0.0159647790426392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3052,2.480312768138621e-05,0.53
-0.0589437638674251,-0.3834997985274238,-0.2046050914713865,0.177261178074188,0.2061720332473013,0.1434991156238452,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3052,0.005244361370485151,0.53
-0.2066209544495647,-1.081527432586224,1.5855287069457735,-0.0634340892434633,0.0047928638383535,-0.1540810030656344,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3052,4.684539411709465e-05,0.53
0.4895715154376642,3.0368356083606907,-0.6521385410756766,0.4714442825735402,0.40755120265625,0.8236822440569416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3052,0.1582603990118785,0.7
-0.2066209544495647,0.5937388891548953,0.2429283581329035,-0.0545194497131801,-0.0302296004066809,0.0301352608849957,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3053,4.9665959000711e-05,0.53
-0.1855242129378305,-1.290935722803867,0.6904618077371937,0.0524562246502207,0.0835934083896809,-0.0832285938538538,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3053,-0.0003649569354276146,0.7
-0.2066209544495647,0.7333444159666523,0.6904618077371937,-0.0723487287737465,-0.0389852164679394,0.0301352608849957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3053,8.499743307199894e-05,0.7
-0.1855242129378305,-0.5929080887450668,-0.6521385410756766,0.0346269455896535,0.0835934083896809,-0.0123761846420731,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3053,-3.582391104551324e-05,0.7
0.0254432021795117,0.3843305989372522,-1.5472054402842568,0.186175817604472,0.2149276493085606,0.2568629703626947,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3053,0.010278199875566475,0.53
-0.0378470223556909,-0.5231053253391859,-0.6521385410756766,0.1683465385439048,0.2149276493085606,0.1293286337814887,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3053,0.004679410762553413,0.53
-0.1011372468908936,-0.3136970351215478,-0.2046050914713865,0.0970294223016375,0.15363833687975,0.0868171882544204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3053,0.0012942219442032472,0.7
-0.0167502808439566,1.0125554695901762,-0.6521385410756766,0.1594318990136216,0.0835934083896809,0.2426924885203382,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3053,0.0032344734245679956,0.53
-0.0167502808439566,0.3843305989372522,-0.6521385410756766,0.186175817604472,0.1186158726347154,0.2001810429932699,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3053,0.004420679459844514,0.7
-0.0167502808439566,-0.3136970351215478,0.6904618077371937,0.2129197361953216,0.15363833687975,0.1434991156238452,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3053,0.00469423407138853,0.53
